episode,step,r,c,has_key,energy,action,E
29900,89,12,4,1,15,0,0.111564
29900,89,11,4,1,14,2,0.130485
29900,89,11,3,1,13,3,0.152614
29900,89,11,4,1,12,1,0.178495
29900,89,11,3,1,11,1,0.208767
29900,89,12,3,1,10,2,0.244172
29900,89,12,2,1,9,3,0.285581
29900,89,12,3,1,8,0,0.334013
29900,89,11,3,1,7,0,0.390658
29900,89,10,3,1,6,3,0.45691
29900,89,10,4,1,5,0,0.534398
29900,89,9,4,1,4,1,0.625026
29900,89,10,4,1,3,1,0.731025
29900,89,11,4,1,2,1,0.855
29900,90,10,5,0,68,1,0.000113
29900,90,10,6,0,67,2,0.000132
29900,90,10,5,0,66,1,0.000155
29900,90,11,5,0,65,3,0.000181
29900,90,11,6,0,64,3,0.000212
29900,90,11,7,0,63,1,0.000248
29900,90,12,7,0,62,0,0.00029
29900,90,11,7,0,61,1,0.000339
29900,90,11,8,0,60,1,0.000397
29900,90,12,8,0,59,3,0.000464
29900,90,12,9,0,58,3,0.000542
29900,90,12,10,1,57,2,0.000634
29900,90,12,9,1,56,1,0.000742
29900,90,13,9,1,55,2,0.000868
29900,90,13,8,1,54,0,0.001015
29900,90,12,8,1,53,0,0.001187
29900,90,11,8,1,52,1,0.001389
29900,90,11,7,1,51,3,0.001624
29900,90,11,8,1,50,3,0.0019
29900,90,10,8,1,49,3,0.002222
29900,90,9,8,1,43,1,0.002598
29900,90,9,7,1,42,3,0.003039
29900,90,9,8,1,36,2,0.003555
29900,90,9,7,1,35,0,0.004157
29900,90,9,6,1,34,2,0.004862
29900,90,9,6,1,33,2,0.005687
29900,90,9,6,1,32,2,0.006651
29900,90,9,6,1,31,0,0.007779
29900,90,8,6,1,30,2,0.009099
29900,90,8,6,1,29,2,0.010642
29900,90,9,6,1,28,0,0.012447
29900,90,9,6,1,27,2,0.014557
29900,90,9,6,1,26,2,0.017026
29900,90,9,6,1,25,3,0.019914
29900,90,9,7,1,24,2,0.023291
29900,90,9,6,1,23,2,0.027241
29900,90,9,6,1,22,0,0.031861
29900,90,8,6,1,21,1,0.037264
29900,90,9,6,1,20,1,0.043584
29900,90,10,6,1,19,0,0.050975
29900,90,10,5,1,18,2,0.05962
29900,90,10,4,1,17,1,0.069731
29900,90,11,4,1,16,3,0.081556
29900,90,12,4,1,15,0,0.095388
29900,90,11,4,1,14,2,0.111564
29900,90,11,3,1,13,3,0.130485
29900,90,11,4,1,12,1,0.152614
29900,90,11,3,1,11,1,0.178495
29900,90,12,3,1,10,2,0.208767
29900,90,12,2,1,9,3,0.244172
29900,90,12,3,1,8,0,0.285581
29900,90,11,3,1,7,0,0.334013
29900,90,10,3,1,6,3,0.390658
29900,90,10,4,1,5,0,0.45691
29900,90,9,4,1,4,1,0.534398
29900,90,10,4,1,3,1,0.625026
29900,90,11,4,1,2,1,0.731025
29900,90,11,5,1,1,0,0.855
